,u,i,ts,label,idx
346803,5221,7106,2234398.0,0,346804
346804,6810,7053,2234407.0,0,346805
346805,5221,7128,2234413.0,0,346806
346806,5221,7108,2234422.0,0,346807
346807,6106,7111,2234425.0,0,346808
346808,741,7101,2234460.0,0,346809
346809,741,7069,2234463.0,0,346810
346810,741,7101,2234470.0,0,346811
346811,741,7069,2234472.0,0,346812
346812,506,7071,2234483.0,0,346813
346813,506,7059,2234499.0,0,346814
346814,1830,7086,2234504.0,0,346815
346815,2767,7111,2234507.0,0,346816
346816,2767,7113,2234508.0,0,346817
346817,2756,7068,2234517.0,0,346818
346818,2756,7096,2234517.0,0,346819
346819,506,7105,2234525.0,0,346820
346820,6136,7088,2234533.0,0,346821
346821,506,7107,2234533.0,0,346822
346822,6136,7095,2234534.0,0,346823
346823,506,7105,2234534.0,0,346824
346824,506,7107,2234555.0,0,346825
346825,6502,7086,2234557.0,0,346826
346826,3611,7099,2234568.0,0,346827
346827,261,7115,2234580.0,0,346828
346828,261,7114,2234581.0,0,346829
346829,3611,7091,2234582.0,0,346830
346830,6193,7056,2234586.0,0,346831
346831,3611,7090,2234597.0,0,346832
346832,4228,7106,2234617.0,0,346833
346833,6253,7088,2234625.0,0,346834
346834,1830,7094,2234626.0,0,346835
346835,6253,7095,2234626.0,0,346836
346836,1465,7106,2234631.0,0,346837
346837,1465,7107,2234633.0,0,346838
346838,6193,7056,2234637.0,0,346839
346839,1568,7085,2234651.0,0,346840
346840,3307,7071,2234668.0,0,346841
346841,5386,7099,2234671.0,0,346842
346842,3307,7087,2234673.0,0,346843
346843,1830,7112,2234673.0,0,346844
346844,5386,7069,2234676.0,0,346845
346845,261,7115,2234695.0,0,346846
346846,261,7117,2234696.0,0,346847
346847,1508,7071,2234703.0,0,346848
346848,5386,7101,2234788.0,0,346849
346849,61,7104,2234808.0,0,346850
346850,5386,7069,2234811.0,0,346851
346851,61,7108,2234813.0,0,346852
346852,3669,7073,2234818.0,0,346853
346853,61,7111,2234819.0,0,346854
346854,3669,7067,2234819.0,0,346855
346855,1845,7127,2234820.0,0,346856
346856,61,7111,2234827.0,0,346857
346857,1845,7127,2234830.0,0,346858
346858,61,7104,2234844.0,0,346859
346859,61,7111,2234849.0,0,346860
346860,1891,7057,2234851.0,1,346861
346861,3571,7132,2234852.0,0,346862
346862,61,7111,2234853.0,0,346863
346863,3571,7127,2234856.0,0,346864
346864,3571,7132,2234862.0,0,346865
346865,6683,7080,2234871.0,0,346866
346866,4141,7108,2234873.0,0,346867
346867,1002,7104,2234879.0,0,346868
346868,5221,7111,2234885.0,0,346869
346869,61,7134,2234886.0,0,346870
346870,4731,7132,2234908.0,0,346871
346871,3863,7104,2234919.0,0,346872
346872,119,7132,2234922.0,0,346873
346873,5229,7060,2234927.0,0,346874
346874,3571,7132,2234927.0,0,346875
346875,5229,7059,2234936.0,0,346876
346876,4731,7132,2234948.0,0,346877
346877,6582,7071,2234951.0,0,346878
346878,4731,7127,2234955.0,0,346879
346879,119,7132,2234957.0,0,346880
346880,119,7127,2234982.0,0,346881
346881,4731,7133,2235007.0,0,346882
346882,3571,7132,2235008.0,0,346883
346883,4731,7133,2235008.0,0,346884
346884,3571,7127,2235015.0,0,346885
346885,1723,7108,2235019.0,0,346886
346886,787,7095,2235020.0,0,346887
346887,1723,7109,2235020.0,0,346888
346888,1845,7133,2235021.0,0,346889
346889,4731,7127,2235022.0,1,346890
346890,1723,7108,2235022.0,0,346891
346891,4726,7078,2235042.0,0,346892
346892,4726,7079,2235043.0,0,346893
346893,6683,7059,2235046.0,0,346894
346894,282,7127,2235050.0,0,346895
346895,3235,7068,2235058.0,0,346896
346896,119,7133,2235061.0,0,346897
346897,6582,7084,2235080.0,0,346898
346898,1002,7111,2235085.0,0,346899
346899,6582,7084,2235090.0,0,346900
346900,119,7133,2235113.0,0,346901
346901,2750,7071,2235120.0,0,346902
346902,2750,7068,2235124.0,0,346903
346903,36,7104,2235165.0,0,346904
346904,6317,7078,2235201.0,0,346905
346905,6488,7071,2235207.0,0,346906
346906,36,7130,2235209.0,0,346907
346907,6106,7112,2235216.0,0,346908
346908,6488,7071,2235227.0,0,346909
346909,6317,7073,2235233.0,0,346910
346910,36,7127,2235239.0,0,346911
346911,2794,7051,2235250.0,0,346912
346912,2794,7052,2235254.0,0,346913
346913,2794,7053,2235257.0,0,346914
346914,3571,7133,2235311.0,0,346915
346915,4451,7081,2235328.0,0,346916
346916,4451,7082,2235329.0,0,346917
346917,4451,7081,2235330.0,0,346918
346918,3669,7074,2235349.0,0,346919
346919,3669,7075,2235350.0,0,346920
346920,1460,7104,2235359.0,0,346921
346921,1460,7127,2235366.0,0,346922
346922,261,7127,2235369.0,0,346923
346923,261,7117,2235370.0,0,346924
346924,2767,7111,2235381.0,0,346925
346925,1460,7133,2235381.0,0,346926
346926,1460,7127,2235382.0,0,346927
346927,1915,7071,2235394.0,0,346928
346928,1915,7088,2235398.0,0,346929
346929,1915,7086,2235399.0,0,346930
346930,1460,7132,2235399.0,0,346931
346931,1915,7084,2235400.0,0,346932
346932,1460,7132,2235400.0,0,346933
346933,5386,7102,2235401.0,0,346934
346934,1915,7086,2235402.0,0,346935
346935,1460,7132,2235410.0,0,346936
346936,1460,7130,2235423.0,0,346937
346937,2767,7134,2235424.0,0,346938
346938,531,7106,2235425.0,0,346939
346939,531,7109,2235425.0,0,346940
346940,2767,7134,2235425.0,0,346941
346941,2767,7108,2235431.0,0,346942
346942,2767,7113,2235431.0,0,346943
346943,2767,7108,2235440.0,0,346944
346944,2365,7071,2235446.0,0,346945
346945,3571,7133,2235447.0,0,346946
346946,3571,7127,2235455.0,0,346947
346947,2365,7084,2235457.0,0,346948
346948,2365,7088,2235457.0,0,346949
346949,3571,7132,2235458.0,1,346950
346950,2365,7088,2235461.0,0,346951
346951,4033,7071,2235469.0,0,346952
346952,4033,7087,2235473.0,0,346953
346953,6811,7049,2235487.0,0,346954
346954,2365,7084,2235492.0,0,346955
346955,6811,7049,2235503.0,0,346956
346956,6811,7050,2235508.0,0,346957
346957,3146,7060,2235511.0,0,346958
346958,3146,7059,2235516.0,0,346959
346959,6811,7051,2235516.0,0,346960
346960,5636,7054,2235526.0,0,346961
346961,3146,7069,2235526.0,0,346962
346962,4324,7060,2235540.0,0,346963
346963,5143,7078,2235557.0,0,346964
346964,6488,7085,2235558.0,0,346965
346965,4324,7084,2235560.0,0,346966
346966,1723,7111,2235575.0,0,346967
346967,1723,7110,2235575.0,0,346968
346968,1723,7111,2235577.0,0,346969
346969,5769,7060,2235583.0,0,346970
346970,282,7132,2235586.0,0,346971
346971,282,7127,2235591.0,0,346972
346972,5769,7078,2235594.0,0,346973
346973,787,7087,2235624.0,0,346974
346974,787,7100,2235641.0,0,346975
346975,2767,7131,2235642.0,0,346976
346976,679,7087,2235649.0,0,346977
346977,2767,7131,2235654.0,0,346978
346978,61,7112,2235655.0,0,346979
346979,679,7087,2235656.0,0,346980
346980,2767,7112,2235657.0,0,346981
346981,2767,7110,2235658.0,0,346982
346982,61,7112,2235661.0,0,346983
346983,2767,7108,2235662.0,0,346984
346984,5386,7102,2235665.0,0,346985
346985,2767,7112,2235667.0,0,346986
346986,5386,7102,2235667.0,0,346987
346987,2767,7112,2235668.0,0,346988
346988,5386,7091,2235672.0,0,346989
346989,5386,7090,2235682.0,0,346990
346990,787,7088,2235698.0,0,346991
346991,5221,7112,2235706.0,0,346992
346992,5221,7111,2235711.0,0,346993
346993,5221,7134,2235724.0,0,346994
346994,5221,7112,2235728.0,0,346995
346995,2094,7071,2235743.0,0,346996
346996,282,7133,2235743.0,0,346997
346997,282,7129,2235747.0,0,346998
346998,2094,7069,2235757.0,0,346999
346999,703,7060,2235779.0,0,347000
347000,703,7084,2235790.0,0,347001
347001,3604,7053,2235802.0,0,347002
347002,261,7132,2235804.0,0,347003
347003,112,7086,2235807.0,0,347004
347004,1465,7108,2235824.0,0,347005
347005,1465,7109,2235825.0,0,347006
347006,112,7098,2235834.0,0,347007
347007,2750,7090,2235834.0,0,347008
347008,112,7098,2235835.0,0,347009
347009,112,7086,2235839.0,0,347010
347010,112,7094,2235839.0,0,347011
347011,4451,7070,2235847.0,0,347012
347012,2750,7071,2235847.0,0,347013
347013,4451,7083,2235848.0,1,347014
347014,2750,7105,2235854.0,0,347015
347015,6388,7104,2235871.0,0,347016
347016,6388,7105,2235882.0,0,347017
347017,112,7087,2235884.0,0,347018
347018,112,7094,2235885.0,0,347019
347019,112,7087,2235889.0,0,347020
347020,6812,7049,2235890.0,0,347021
347021,6776,7064,2235906.0,0,347022
347022,6812,7049,2235910.0,0,347023
347023,5905,7123,2235914.0,0,347024
347024,6812,7049,2235916.0,0,347025
347025,2778,7071,2235917.0,0,347026
347026,6812,7050,2235919.0,0,347027
347027,5905,7120,2235922.0,0,347028
347028,2778,7105,2235930.0,0,347029
347029,741,7102,2235933.0,0,347030
347030,2778,7105,2235933.0,0,347031
347031,741,7102,2235934.0,0,347032
347032,6812,7055,2235935.0,0,347033
347033,741,7102,2235935.0,0,347034
347034,741,7090,2235940.0,0,347035
347035,6812,7051,2235941.0,0,347036
347036,5455,7104,2235955.0,0,347037
347037,531,7109,2235960.0,0,347038
347038,6106,7115,2235982.0,0,347039
347039,3159,7060,2236016.0,0,347040
347040,261,7132,2236030.0,0,347041
347041,261,7127,2236037.0,0,347042
347042,5905,7123,2236049.0,0,347043
347043,5905,7122,2236049.0,0,347044
347044,5905,7120,2236055.0,0,347045
347045,741,7071,2236059.0,0,347046
347046,741,7091,2236066.0,0,347047
347047,741,7069,2236072.0,0,347048
347048,741,7069,2236077.0,0,347049
347049,6319,7071,2236080.0,0,347050
347050,741,7069,2236080.0,0,347051
347051,4324,7085,2236086.0,0,347052
347052,6319,7071,2236087.0,0,347053
347053,11,7071,2236088.0,0,347054
347054,6502,7094,2236097.0,0,347055
347055,11,7086,2236102.0,0,347056
347056,6502,7087,2236102.0,0,347057
347057,6502,7087,2236109.0,0,347058
347058,741,7071,2236116.0,0,347059
347059,6319,7069,2236121.0,0,347060
347060,741,7091,2236122.0,0,347061
347061,741,7090,2236125.0,0,347062
347062,6319,7069,2236127.0,0,347063
347063,2750,7106,2236127.0,0,347064
347064,1161,7071,2236128.0,0,347065
347065,6319,7069,2236129.0,0,347066
347066,741,7049,2236140.0,0,347067
347067,1161,7068,2236140.0,0,347068
347068,741,7049,2236141.0,0,347069
347069,2094,7099,2236154.0,0,347070
347070,5636,7065,2236156.0,0,347071
347071,1002,7104,2236157.0,0,347072
347072,3987,7094,2236164.0,0,347073
347073,6319,7069,2236175.0,0,347074
347074,868,7084,2236178.0,0,347075
347075,6775,7056,2236189.0,0,347076
347076,1414,7104,2236195.0,0,347077
347077,6811,7052,2236211.0,0,347078
347078,61,7112,2236217.0,0,347079
347079,1414,7111,2236230.0,0,347080
347080,2767,7115,2236248.0,0,347081
347081,2767,7114,2236249.0,0,347082
347082,2767,7112,2236253.0,0,347083
347083,6775,7073,2236256.0,0,347084
347084,2767,7115,2236257.0,0,347085
347085,2767,7114,2236258.0,0,347086
347086,6775,7073,2236262.0,0,347087
347087,2778,7106,2236269.0,0,347088
347088,2778,7107,2236270.0,0,347089
347089,2778,7106,2236271.0,0,347090
347090,1465,7111,2236301.0,0,347091
347091,1465,7110,2236303.0,0,347092
347092,1465,7108,2236315.0,0,347093
347093,1465,7111,2236321.0,0,347094
347094,703,7084,2236346.0,0,347095
347095,4726,7081,2236351.0,0,347096
347096,4726,7082,2236351.0,0,347097
347097,61,7057,2236376.0,0,347098
347098,1002,7104,2236387.0,0,347099
347099,1002,7111,2236392.0,0,347100
347100,6750,7056,2236404.0,0,347101
347101,61,7057,2236410.0,0,347102
347102,6750,7055,2236418.0,0,347103
347103,703,7085,2236422.0,0,347104
347104,5221,7115,2236445.0,0,347105
347105,6319,7071,2236451.0,0,347106
347106,5221,7112,2236451.0,0,347107
347107,1723,7112,2236454.0,0,347108
347108,5221,7115,2236456.0,0,347109
347109,1723,7113,2236457.0,0,347110
347110,3146,7099,2236458.0,0,347111
347111,1723,7112,2236459.0,0,347112
347112,1723,7105,2236464.0,0,347113
347113,3146,7099,2236465.0,0,347114
347114,679,7088,2236468.0,0,347115
347115,1723,7105,2236468.0,0,347116
347116,1723,7106,2236469.0,0,347117
347117,3146,7127,2236472.0,0,347118
347118,1723,7106,2236473.0,0,347119
347119,679,7088,2236475.0,0,347120
347120,61,7057,2236482.0,0,347121
347121,6498,7051,2236482.0,0,347122
347122,61,7072,2236487.0,0,347123
347123,1723,7128,2236487.0,0,347124
347124,6813,7049,2236497.0,0,347125
347125,1723,7128,2236497.0,0,347126
347126,1723,7108,2236502.0,0,347127
347127,1723,7109,2236502.0,0,347128
347128,6498,7061,2236504.0,0,347129
347129,1723,7108,2236505.0,0,347130
347130,679,7088,2236525.0,0,347131
347131,1723,7131,2236527.0,0,347132
347132,1890,7071,2236529.0,0,347133
347133,1723,7111,2236531.0,0,347134
347134,1723,7110,2236532.0,0,347135
347135,1723,7111,2236534.0,0,347136
347136,1723,7134,2236547.0,0,347137
347137,1723,7112,2236552.0,0,347138
347138,1723,7113,2236553.0,0,347139
347139,1723,7112,2236555.0,0,347140
347140,261,7133,2236558.0,0,347141
347141,61,7091,2236559.0,0,347142
347142,261,7133,2236559.0,0,347143
347143,261,7129,2236561.0,0,347144
347144,6814,7049,2236570.0,0,347145
347145,1890,7085,2236574.0,0,347146
347146,1890,7086,2236577.0,0,347147
347147,6814,7049,2236578.0,0,347148
347148,2365,7068,2236582.0,0,347149
347149,6814,7051,2236584.0,0,347150
347150,61,7129,2236585.0,0,347151
347151,1890,7085,2236597.0,0,347152
347152,3498,7085,2236607.0,0,347153
347153,2094,7105,2236607.0,0,347154
347154,2365,7084,2236613.0,0,347155
347155,3498,7086,2236617.0,0,347156
347156,261,7130,2236623.0,0,347157
347157,2094,7106,2236643.0,0,347158
347158,2750,7109,2236669.0,0,347159
347159,2094,7108,2236675.0,0,347160
347160,61,7057,2236677.0,0,347161
347161,1002,7130,2236681.0,0,347162
347162,6488,7093,2236693.0,0,347163
347163,5988,7111,2236697.0,0,347164
347164,4228,7108,2236704.0,0,347165
347165,4324,7086,2236707.0,0,347166
347166,61,7057,2236729.0,0,347167
347167,6319,7084,2236733.0,0,347168
347168,2094,7111,2236742.0,0,347169
347169,5988,7104,2236750.0,0,347170
347170,6106,7129,2236754.0,0,347171
347171,6502,7088,2236770.0,0,347172
347172,6502,7095,2236774.0,0,347173
347173,646,7060,2236776.0,0,347174
347174,646,7084,2236781.0,0,347175
347175,6502,7088,2236782.0,0,347176
347176,646,7084,2236783.0,0,347177
347177,2568,7108,2236788.0,0,347178
347178,2568,7109,2236793.0,0,347179
347179,3199,7060,2236794.0,0,347180
347180,2094,7112,2236795.0,0,347181
347181,5988,7104,2236814.0,0,347182
347182,3199,7069,2236815.0,0,347183
347183,2568,7104,2236816.0,0,347184
347184,5988,7111,2236822.0,0,347185
347185,1161,7084,2236824.0,0,347186
347186,1161,7097,2236824.0,0,347187
347187,2094,7115,2236839.0,0,347188
347188,2568,7108,2236841.0,0,347189
347189,3199,7069,2236842.0,0,347190
347190,469,7109,2236871.0,0,347191
347191,3145,7104,2236871.0,0,347192
347192,3145,7127,2236878.0,0,347193
347193,3199,7084,2236898.0,0,347194
347194,3146,7127,2236906.0,0,347195
347195,3199,7069,2236910.0,0,347196
347196,3199,7089,2236911.0,0,347197
347197,4726,7070,2236921.0,0,347198
347198,4726,7083,2236922.0,0,347199
347199,6775,7074,2236925.0,0,347200
347200,6775,7075,2236926.0,0,347201
347201,6775,7074,2236931.0,0,347202
347202,6431,7071,2236972.0,0,347203
347203,6431,7069,2236980.0,0,347204
347204,2794,7054,2237014.0,0,347205
347205,61,7072,2237043.0,0,347206
347206,2778,7108,2237046.0,0,347207
347207,2778,7109,2237047.0,0,347208
347208,2778,7108,2237049.0,0,347209
347209,4033,7088,2237050.0,0,347210
347210,6253,7087,2237065.0,0,347211
347211,6253,7096,2237066.0,0,347212
347212,2767,7127,2237067.0,0,347213
347213,2767,7117,2237068.0,0,347214
347214,61,7091,2237080.0,0,347215
347215,6750,7056,2237091.0,0,347216
347216,1380,7071,2237095.0,0,347217
347217,6750,7127,2237097.0,0,347218
347218,6750,7070,2237110.0,0,347219
347219,1002,7111,2237116.0,0,347220
347220,1002,7134,2237121.0,0,347221
347221,1414,7112,2237121.0,0,347222
347222,1414,7113,2237122.0,0,347223
347223,6750,7091,2237123.0,0,347224
347224,1002,7112,2237124.0,0,347225
347225,1002,7113,2237124.0,0,347226
347226,6750,7069,2237128.0,0,347227
347227,1002,7104,2237131.0,0,347228
347228,1002,7112,2237136.0,0,347229
347229,1380,7071,2237137.0,0,347230
347230,1757,7104,2237148.0,0,347231
347231,1757,7108,2237157.0,0,347232
347232,582,7086,2237165.0,0,347233
347233,5636,7057,2237168.0,0,347234
347234,2094,7117,2237179.0,0,347235
347235,1380,7085,2237185.0,0,347236
347236,61,7129,2237191.0,0,347237
347237,61,7112,2237204.0,0,347238
347238,703,7086,2237206.0,0,347239
347239,1723,7115,2237208.0,0,347240
347240,1723,7114,2237213.0,0,347241
347241,1723,7115,2237215.0,0,347242
347242,5221,7127,2237216.0,0,347243
347243,1723,7112,2237221.0,0,347244
347244,1723,7115,2237227.0,0,347245
347245,1723,7114,2237228.0,0,347246
347246,1723,7115,2237231.0,0,347247
347247,6811,7053,2237245.0,0,347248
347248,4228,7111,2237250.0,0,347249
347249,2365,7069,2237261.0,0,347250
347250,4726,7080,2237280.0,0,347251
347251,2365,7084,2237293.0,0,347252
347252,6198,7071,2237293.0,0,347253
347253,6504,7053,2237294.0,0,347254
347254,6198,7084,2237306.0,0,347255
347255,681,7084,2237323.0,0,347256
347256,4726,7059,2237331.0,0,347257
347257,681,7068,2237335.0,0,347258
347258,188,7049,2237383.0,0,347259
347259,5216,7104,2237408.0,0,347260
347260,4674,7060,2237408.0,0,347261
347261,1161,7085,2237416.0,0,347262
347262,1161,7089,2237416.0,0,347263
347263,6815,7049,2237417.0,0,347264
347264,5216,7104,2237419.0,0,347265
347265,4674,7069,2237424.0,0,347266
347266,5216,7129,2237428.0,0,347267
347267,188,7058,2237428.0,0,347268
347268,6814,7061,2237448.0,0,347269
347269,4674,7069,2237451.0,0,347270
347270,4674,7055,2237455.0,0,347271
347271,6815,7051,2237461.0,0,347272
347272,4674,7070,2237462.0,0,347273
347273,1465,7112,2237466.0,0,347274
347274,1465,7113,2237467.0,0,347275
347275,4674,7084,2237468.0,0,347276
347276,1356,7056,2237480.0,0,347277
347277,6504,7052,2237482.0,0,347278
347278,5769,7082,2237486.0,0,347279
347279,1356,7051,2237489.0,0,347280
347280,5331,7056,2237492.0,0,347281
347281,3145,7132,2237505.0,0,347282
347282,703,7086,2237512.0,0,347283
347283,6814,7056,2237518.0,0,347284
347284,2778,7111,2237519.0,0,347285
347285,2778,7110,2237520.0,0,347286
347286,2778,7111,2237521.0,0,347287
347287,6814,7052,2237525.0,0,347288
347288,6504,7051,2237528.0,0,347289
347289,5712,7105,2237548.0,0,347290
347290,2794,7065,2237565.0,0,347291
347291,3603,7056,2237566.0,0,347292
347292,6317,7074,2237572.0,0,347293
347293,5712,7107,2237573.0,0,347294
347294,3603,7065,2237574.0,0,347295
347295,6802,7061,2237590.0,0,347296
347296,5712,7111,2237591.0,0,347297
347297,3498,7087,2237601.0,0,347298
347298,3498,7094,2237601.0,0,347299
347299,2365,7099,2237608.0,0,347300
347300,6816,7049,2237613.0,0,347301
347301,6816,7051,2237619.0,0,347302
347302,5712,7111,2237630.0,0,347303
347303,5712,7113,2237630.0,0,347304
347304,5686,7071,2237668.0,0,347305
347305,2365,7099,2237670.0,0,347306
347306,2365,7069,2237678.0,0,347307
347307,4726,7059,2237683.0,0,347308
347308,6816,7052,2237693.0,0,347309
347309,6816,7061,2237694.0,0,347310
347310,2944,7086,2237696.0,0,347311
347311,2944,7093,2237697.0,0,347312
347312,3145,7132,2237702.0,0,347313
347313,1757,7110,2237713.0,0,347314
347314,5686,7068,2237725.0,0,347315
347315,4324,7087,2237747.0,0,347316
347316,1414,7115,2237755.0,0,347317
347317,1414,7105,2237761.0,0,347318
347318,1414,7114,2237761.0,0,347319
347319,5362,7069,2237767.0,0,347320
347320,1414,7105,2237769.0,0,347321
347321,5362,7069,2237773.0,0,347322
347322,3295,7056,2237782.0,0,347323
347323,3295,7051,2237789.0,0,347324
347324,5221,7132,2237797.0,0,347325
347325,1380,7086,2237804.0,0,347326
347326,2365,7101,2237805.0,0,347327
347327,1380,7093,2237805.0,0,347328
347328,5221,7130,2237805.0,0,347329
347329,1380,7086,2237814.0,0,347330
347330,5362,7101,2237815.0,0,347331
347331,1380,7086,2237816.0,0,347332
347332,1414,7126,2237822.0,0,347333
347333,5362,7101,2237823.0,0,347334
347334,5362,7069,2237825.0,0,347335
347335,1414,7106,2237825.0,0,347336
347336,1380,7094,2237833.0,0,347337
347337,1414,7106,2237834.0,0,347338
347338,1414,7128,2237847.0,0,347339
347339,5229,7072,2237849.0,0,347340
347340,1414,7108,2237849.0,0,347341
347341,6198,7085,2237858.0,0,347342
347342,6198,7089,2237859.0,0,347343
347343,3258,7056,2237860.0,0,347344
347344,2042,7104,2237862.0,0,347345
347345,2042,7105,2237867.0,0,347346
347346,3258,7054,2237874.0,0,347347
347347,6817,7049,2237880.0,0,347348
347348,6817,7050,2237886.0,0,347349
347349,5331,7056,2237888.0,0,347350
347350,6817,7051,2237891.0,0,347351
347351,5712,7111,2237893.0,0,347352
347352,5712,7113,2237893.0,0,347353
347353,2365,7101,2237894.0,0,347354
347354,1414,7131,2237895.0,0,347355
347355,6817,7049,2237897.0,0,347356
347356,1414,7111,2237898.0,0,347357
347357,6817,7061,2237899.0,0,347358
347358,6817,7050,2237903.0,0,347359
347359,5331,7051,2237906.0,0,347360
347360,1414,7111,2237907.0,0,347361
347361,6817,7051,2237909.0,0,347362
347362,2365,7069,2237912.0,0,347363
347363,1414,7134,2237949.0,0,347364
347364,1414,7112,2237954.0,0,347365
347365,6106,7130,2237958.0,0,347366
347366,6106,7127,2237964.0,0,347367
347367,787,7096,2237967.0,0,347368
347368,5331,7073,2237970.0,0,347369
347369,5331,7061,2237971.0,0,347370
347370,1414,7115,2237977.0,0,347371
347371,1414,7114,2237978.0,0,347372
347372,5362,7102,2237985.0,0,347373
347373,1465,7115,2237990.0,0,347374
347374,1465,7114,2237991.0,0,347375
347375,4141,7111,2238013.0,0,347376
347376,3258,7066,2238020.0,0,347377
347377,6816,7053,2238021.0,0,347378
347378,6816,7063,2238022.0,0,347379
347379,1161,7086,2238030.0,0,347380
347380,1161,7093,2238030.0,0,347381
347381,681,7069,2238031.0,0,347382
347382,6814,7063,2238032.0,0,347383
347383,6818,7049,2238032.0,0,347384
347384,681,7097,2238035.0,0,347385
347385,2042,7105,2238040.0,0,347386
347386,6818,7049,2238040.0,0,347387
347387,6814,7056,2238048.0,0,347388
347388,6814,7053,2238051.0,0,347389
347389,5362,7102,2238053.0,0,347390
347390,6818,7058,2238060.0,0,347391
347391,5362,7086,2238069.0,0,347392
347392,6818,7049,2238069.0,0,347393
347393,6502,7068,2238071.0,0,347394
347394,6502,7096,2238072.0,0,347395
347395,5768,7115,2238072.0,0,347396
347396,6818,7050,2238072.0,0,347397
347397,5768,7114,2238073.0,0,347398
347398,1002,7115,2238076.0,0,347399
347399,5362,7087,2238077.0,0,347400
347400,1002,7114,2238077.0,0,347401
347401,6502,7068,2238079.0,0,347402
347402,6818,7051,2238080.0,0,347403
347403,2042,7130,2238081.0,0,347404
347404,5362,7087,2238083.0,0,347405
347405,5362,7085,2238086.0,0,347406
347406,6818,7061,2238089.0,1,347407
347407,6816,7064,2238092.0,0,347408
347408,787,7088,2238094.0,0,347409
347409,5362,7084,2238099.0,0,347410
347410,2042,7105,2238104.0,0,347411
347411,2042,7126,2238109.0,0,347412
347412,3235,7097,2238111.0,1,347413
347413,2042,7106,2238112.0,0,347414
347414,703,7094,2238134.0,0,347415
347415,787,7103,2238149.0,0,347416
347416,1345,7084,2238176.0,0,347417
347417,4324,7088,2238196.0,0,347418
347418,787,7068,2238197.0,0,347419
347419,6811,7054,2238220.0,0,347420
347420,6198,7086,2238258.0,0,347421
347421,6198,7093,2238258.0,0,347422
347422,61,7115,2238262.0,0,347423
347423,3662,7071,2238281.0,0,347424
347424,61,7115,2238282.0,0,347425
347425,61,7127,2238287.0,0,347426
347426,3662,7088,2238289.0,0,347427
347427,2778,7112,2238308.0,0,347428
347428,2778,7113,2238308.0,0,347429
347429,2778,7112,2238309.0,0,347430
347430,2778,7115,2238313.0,0,347431
347431,2778,7112,2238319.0,0,347432
347432,4033,7068,2238323.0,0,347433
347433,3752,7071,2238387.0,0,347434
347434,469,7108,2238390.0,0,347435
347435,6023,7056,2238408.0,0,347436
347436,6023,7052,2238414.0,0,347437
347437,5362,7085,2238443.0,0,347438
347438,5988,7112,2238449.0,0,347439
347439,5362,7085,2238451.0,0,347440
347440,5686,7069,2238464.0,0,347441
347441,5686,7097,2238464.0,0,347442
347442,1580,7104,2238467.0,0,347443
347443,306,7115,2238477.0,0,347444
347444,1411,7071,2238486.0,0,347445
347445,1411,7129,2238491.0,0,347446
347446,306,7091,2238496.0,0,347447
347447,1580,7111,2238504.0,0,347448
347448,6023,7054,2238508.0,0,347449
347449,6023,7063,2238508.0,0,347450
347450,4228,7112,2238511.0,0,347451
347451,1580,7111,2238513.0,0,347452
347452,3295,7052,2238514.0,0,347453
347453,3603,7055,2238530.0,0,347454
347454,3603,7067,2238531.0,0,347455
347455,3295,7052,2238560.0,0,347456
347456,287,7071,2238563.0,0,347457
347457,633,7060,2238583.0,0,347458
347458,2042,7106,2238587.0,0,347459
347459,287,7070,2238589.0,0,347460
347460,633,7070,2238599.0,0,347461
347461,3752,7105,2238602.0,0,347462
347462,287,7055,2238602.0,0,347463
347463,2042,7130,2238602.0,0,347464
347464,681,7099,2238606.0,0,347465
347465,287,7057,2238613.0,0,347466
347466,681,7099,2238618.0,0,347467
347467,2838,7060,2238621.0,0,347468
347468,633,7059,2238630.0,0,347469
347469,61,7057,2238636.0,0,347470
347470,2042,7106,2238642.0,0,347471
347471,2042,7128,2238647.0,0,347472
347472,2042,7108,2238648.0,0,347473
347473,681,7069,2238649.0,0,347474
347474,61,7057,2238655.0,0,347475
347475,681,7069,2238661.0,0,347476
347476,61,7072,2238664.0,0,347477
347477,3295,7057,2238664.0,0,347478
347478,681,7069,2238667.0,0,347479
347479,61,7057,2238670.0,0,347480
347480,2838,7105,2238672.0,0,347481
347481,6504,7052,2238673.0,0,347482
347482,6504,7061,2238674.0,0,347483
347483,6819,7049,2238674.0,0,347484
347484,2838,7105,2238675.0,0,347485
347485,3295,7057,2238677.0,0,347486
347486,61,7057,2238678.0,0,347487
347487,5686,7099,2238679.0,0,347488
347488,681,7069,2238680.0,0,347489
347489,6814,7064,2238686.0,1,347490
347490,3295,7057,2238686.0,0,347491
347491,681,7069,2238686.0,0,347492
347492,3645,7058,2238692.0,0,347493
347493,6819,7049,2238693.0,0,347494
347494,633,7070,2238694.0,0,347495
347495,6819,7049,2238694.0,0,347496
347496,6819,7050,2238699.0,0,347497
347497,6768,7057,2238700.0,0,347498
347498,6534,7053,2238710.0,0,347499
347499,3295,7057,2238711.0,0,347500
347500,5686,7099,2238713.0,0,347501
347501,6534,7065,2238714.0,0,347502
347502,3295,7057,2238714.0,0,347503
347503,6819,7051,2238716.0,0,347504
347504,5686,7069,2238717.0,0,347505
347505,6819,7052,2238720.0,1,347506
347506,3645,7058,2238725.0,0,347507
347507,6534,7106,2238730.0,0,347508
347508,6198,7087,2238734.0,0,347509
